17970894052.3 18711161165.7 M0501_4x
10136813548.9 10967374388.6 M0858_4x
1432073767.44 1496266548.94 M0977_4x
19255617439.3 20762678868.2 M0408_4x
7895196634.25 8189793586.88 M1192_4x
2852396253.81 3032807458.38 M1859_4x
385078512.0 403377274.562 M4323_4x
631783770.188 651221581.719 M4323_8x
440292980.75 459792390.945 M4323_8x
676112869.375 729825798.875 M4349_4x
1494390857.86 1567066054.68 M4349_8x
1059864941.95 1135043725.47 M4349_8x
